Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/138C06DB401E6F70E063D501100A3664/HD_1710339421527_65CassandraBlvd_WestHartford_CT_1.JPEG,24001709,"65  Cassandra Blvd. , Unit# 302",West Hartford,ACTV,03/28/2024,CO,,1543,1543,5,2,2/0,"1 Car Garage, 1 Total Spaces, Attached Garage, Under House Garage, Covered Garage, Off Street Parking",2001,26,"Elevator, Guest Parking, Medical Facilities, Park",158970,,324900,6505,"R-10,S","Exterior Curb Cuts, Handicap Parking, Multiple Entries/Exits, Ramps",,694,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Medical Facilities, Park",No,No,,03/28/2024,Central Air,Hot Air,Natural Gas,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0E7151267E1E3F2FE063D501100AAFAE/HD_1704738514449_170617089_1.JPEG,170617089,"45  Eleanor Rd. , Unit# 45",Somers,ACTV,01/08/2024,CO,,1564,1564,5,2,2/0,"2 Car Garage, Attached Garage",2024,91,None,0,,414000,0,A-1,,"Storm Windows, Thermopane Windows",320,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Health Club, Park, Shopping/Mall, Stables/Riding",No,No,Not Applicable,,Central Air,Hot Air,Propane,Per Board of Ed,"Lighting, Underground Utilities",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0E2D3B181A05630FE0631401100A5774/HD_1704473479410_170617460_1.JPEG,170617460,"379  Whitfield St. , Unit# AN130",Guilford,ACTV,01/05/2024,CO,,420,420,1,0,0/0,"2 Car Garage, Other",2012,95,"Club House, Pool, Tennis Courts",13440,,20000,348,Res,,,425,Yes,Monthly,No,Guilford,Per Board of Ed,"Playground/Tot Lot, Public Rec Facilities, Shopping/Mall",Yes,Yes,Direct Waterfront,,None,None,Other,,,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/0E21ACD153CBFBA8E0631401100A7B67/HD_1704392363713_170617100_1.JPEG,170617100,"15  Bell Ct. , Unit# C1",East Hartford,ACTV,01/04/2024,CO,,890,890,4,2,1/0,"1 Car Garage, Assigned Parking",1964,95,,23600,,114999,1004,B-2,,,341,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Wall Unit,Baseboard,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1179AB5AD434407FE063D501100A4CA9/HD_1708099016000_170617674_1.JPEG,170617674,"33  Main St. , Unit# 7",Meriden,ACTV,01/08/2024,CO,,1300,1300,5,2,2/1,"1 Car Garage, Under House Garage, Paved",2024,93,None,0,,299900,0,R-2,,Thermopane Windows,,No,,No,Orville H. Platt,Hanover,"Basketball Court, Park, Playground/Tot Lot, Public Rec Facilities, Tennis Courts",No,Yes,Direct Waterfront,,Central Air,Hot Air,Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0E8DF94B89A442A8E063D501100A8A8E/HD_1704901008160_170618235_1.JPEG,170618235,"2100  Stanley St. , Unit# 203",New Britain,ACTV,03/05/2024,CO,,627,627,2,1,1/0,"0 Car Garage, 1 Total Spaces, Paved",1968,89,,39340,,112500,1506,A3,,,270,Yes,Monthly,No,New Britain,Per Board of Ed,Park,No,No,Not Applicable,03/05/2024,Wall Unit,Baseboard,Oil,,,,,0,
https://smartmls-assets.cdn-connectmls.com/pics/0E9B19A613412F12E0631401100A8AC4/HD_1704907106042_170617839_1.JPEG,170617839,"130  Rising Trail Dr. , Unit# 130",Middletown,ACTV,03/28/2024,CO,,1232,1232,5,2,1/1,"0 Car Garage, 2 Total Spaces, None, Other, Off Street Parking",1976,52,,127980,,194900,3845,R-15,,,353,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,Shopping/Mall,Yes,No,,01/19/2024,None,Baseboard,Electric,,,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/0E7B1DEED085787BE0631401100A74C9/HD_1704814320789_170618024_1.JPEG,170618024,"433  Dowd Ave. , Unit# 433",Canton,ACTV,03/23/2024,CO,,1190,1190,4,2,1/1,"0 Car Garage, 2 Total Spaces, Driveway",1969,121,,74140,,239900,2622,SB,,,280,Yes,Monthly,Yes,Per Board of Ed,Per Board of Ed,"Commuter Bus, Public Rec Facilities",No,No,Not Applicable,02/08/2024,Central Air,Hot Air,Natural Gas,Per Board of Ed,Patio,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/0F8EEAB95B8DA685E0631401100A4BB5/HD_1705959814938_170618470_1.JPEG,170618470,"296  Main Ave. , Unit# 17",Norwalk,ACTV,03/08/2024,CO,,1080,1080,4,2,1/1,"0 Car Garage, 2 Total Spaces, Paved, Off Street Parking",1982,54,Guest Parking,152340,,340000,3803,B2,,,417,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Health Club, Library, Medical Facilities, Park, Shopping/Mall",No,No,Beach Rights,03/08/2024,"Ceiling Fans, Central Air",Hot Air,Electric,,"Balcony, Lighting, Sidewalk, Terrace",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/13DB03538D3D657CE0631401100A996D/HD_1710720908597_IMG_4227.JPEG,170613531,"229  Carriage Crossing Ln. , Unit# 229",Middletown,ACTV,04/03/2024,CO,,840,840,4,2,2/0,"0 Car Garage, None",1988,82,"Basketball Court, Club House, Exercise Room/Health Club, Guest Parking, Health Club, Paddle Tennis, Pool, Tennis Courts",100820,,194900,3029,PRD-2,,Thermopane Windows,400,Yes,Monthly,No,Middletown,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Park, Public Transportation, Shopping/Mall",Yes,No,Not Applicable,03/22/2024,Central Air,Heat Pump,Electric,,"Sidewalk, Patio",,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/132C8AA5E3EF128AE0631401100AF2C7/HD_1709932990015_35_deanarose_2.JPEG,24001153,"35  Deanarose Pl. , Unit# 35",Cheshire,ACTV,03/23/2024,CO,,3342,1951,5,3,2/1,"2 Car Garage, 1 Total Spaces, Attached Garage, Paved",2003,18,,208250,,449900,7307,R-20A,"Accessible Bath, Bath Grab Bars",,445,Yes,Monthly,No,Cheshire,Per Board of Ed,"Library, Medical Facilities, Park, Public Pool",No,No,,,Central Air,Gas on Gas,,Per Board of Ed,"Deck, Covered Deck",Dodd,,,
https://smartmls-assets.cdn-connectmls.com/pics/1018E6457F881C8BE0631401100AFA31/P_1706559216681_170621567_1.JPEG,170621567,"1  Gold St. , Unit# 20E",Hartford,ACTV,02/04/2024,CO,,1133,1133,4,2,2/0,"1 Car Garage, Under House Garage",1969,64,"Elevator, Guest Parking, Security Services",54059,,249000,3727,DT-2,,,1122,Yes,Monthly,No,Hartford,Per Board of Ed,"Library, Medical Facilities, Park, Public Transportation, Walk to Bus Lines",No,No,Not Applicable,,Central Air,Steam,Other,,Patio,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1267EDFAAE3FE239E0631401100A1F72/HD_1709124093990_862.JPEG,170626744,"86  Oak Ridge Dr. , Unit# 38",New Haven,ACTV,03/22/2024,CO,,710,710,4,2,1/0,"0 Car Garage, 0 Total Spaces, None",1950,24,,49980,,125000,1859,RS2,,Thermopane Windows,242,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,,None,Baseboard,Natural Gas,Per Board of Ed,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1054486FDCB60452E063D501100A9684/HD_1706803633064_170621807_2.JPEG,170621807,"32  Haviland St. , Unit# 305",Norwalk,ACTV,04/02/2024,CO,,629,629,1,0,1/0,"0 Car Garage, 1 Total Spaces, None, Paved, Parking Lot, Unassigned Parking",1987,67,"Elevator, Health Club",149320,,279000,3717,I1,,,352,Yes,Monthly,No,Norwalk,Silvermine,,No,No,,04/02/2024,Wall Unit,Wall Unit,,,Terrace,,,,
https://smartmls-assets.cdn-connectmls.com/pics/12EEDFA4E3802630E063D501100AB63B/HD_1709665275034_IMG_9090_HDR.JPEG,170621765,"975  Meriden Rd. , Unit# 32",Waterbury,ACTV,03/06/2024,CO,,748,748,3,1,1/0,"0 Car Garage, 1 Total Spaces, None, Parking Lot, Assigned Parking",1987,34,,43680,,120000,2367,RM,,,146,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,,,None,Baseboard,Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/123997A1A7A46FBAE063D501100A357A/HD_1708903130309_170626667_1.JPEG,170626667,"211  Boulder Ct. , Unit# 211",Bristol,ACTV,02/25/2024,CO,,1940,1940,5,2,2/1,"2 Car Garage, Attached Garage",2023,43,Guest Parking,0,,419900,0,OSD,,"Ridge Vents, Storm Windows",310,Yes,Monthly,No,Bristol Central,South Side,"Golf Course, Health Club, Lake, Library, Park, Playground/Tot Lot, Public Pool, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Propane,,"Deck, Gutters, Lighting, Patio, Sidewalk, Underground Utilities",,,,
https://smartmls-assets.cdn-connectmls.com/pics/122D65C43696B75CE063D501100AFC0C/HD_1708845286434_170624561_1.JPEG,170624561,"54 W. North Sts. , Unit# 205",Stamford,ACTV,02/28/2024,CP,,900,900,4,2,1/0,"0 Car Garage, 1 Total Spaces, None, Parking Lot, Unassigned Parking",1960,41,Elevator,0,,179000,0,CN,,,739,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Health Club, Library, Medical Facilities, Playground/Tot Lot, Public Transportation, Shopping/Mall, Tennis Courts",No,No,,,Wall Unit,"Hot Water, Radiant, Steam",Natural Gas,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/137DC5B0A70F7169E0631401100A3834/HD_1710296519365_2024_03_07_19.09.34_1.JPEG,24003318,"160  Fairfield Woods Rd. , Unit# APT 58",Fairfield,ACTV,04/05/2024,CO,,1000,1000,4,2,1/0,"0 Car Garage, 2 Total Spaces, None, Assigned Parking",1965,25,"Guest Parking, Pool",141610,,375000,3896,condo,,,649,Yes,Monthly,No,Fairfield Warde,Stratfield,"Golf Course, Health Club, Lake, Library, Medical Facilities, Park, Public Transportation, Shopping/Mall",Yes,Yes,Pond,04/05/2024,Central Air,Hot Air,Natural Gas,,,Tomlinson,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/10AA7D75E90404FBE063D501100AEA80/HD_1707186571506_170622773_1.JPEG,170622773,"220  Boulder Ct. , Unit# 220",Bristol,ACTV,02/05/2024,CO,,1940,1940,5,2,2/1,"2 Car Garage, Attached Garage, Paved",2023,63,Guest Parking,0,,419900,0,OSD,,"Programmable Thermostat, Ridge Vents",310,Yes,Monthly,No,Bristol Central,South Side,"Golf Course, Health Club, Library, Medical Facilities, Park, Playground/Tot Lot, Public Pool, Shopping/Mall",No,No,Not Applicable,,"Ceiling Fans, Central Air",Hot Air,Propane,,"Deck, Gutters, Lighting, Patio, Sidewalk, Underground Utilities",,,,
https://smartmls-assets.cdn-connectmls.com/pics/12145B4169A2698DE0631401100A9F8C/HD_1708782249311_170626354_1.JPEG,170626354,"7  Seir Hill Rd. , Unit# 19",Norwalk,ACTV,03/27/2024,CO,,1170,1170,4,2,2/1,"1 Car Garage, Detached Garage",1988,44,,195090,,439000,4871,B2,,,311,Yes,Monthly,No,Norwalk,Silvermine,"Health Club, Medical Facilities, Public Transportation",No,No,Beach Rights,,Central Air,Heat Pump,Electric,,,West Rocks,,,
https://smartmls-assets.cdn-connectmls.com/pics/122436EC95773220E063D501100A2834/HD_1708812684919_170625849_1.JPEG,170625849,"55  Clark St. , Unit# X",Milford,ACTV,02/24/2024,CO,,878,878,4,2,1/0,"0 Car Garage, Off Street Parking, Parking Lot, Unassigned Parking",1982,44,,116130,,289000,3155,RMF1,,,250,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Park, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,Not Applicable,,Wall Unit,"Baseboard, Gas on Gas",Natural Gas,Per Board of Ed,Sidewalk,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1230479A6137D206E063D501100A673F/HD_1708846835377_170625009_1.JPEG,170625009,"8  Shares Ln. , Unit# 8",South Windsor,ACTV,04/07/2024,CO,,1850,1850,7,4,2/0,"1 Car Garage, Attached Garage",1850,40,,131200,,399900,4348,SRD,,"Programmable Thermostat, Storm Doors, Thermopane Windows",345,Yes,Monthly,Yes,South Windsor,Per Board of Ed,"Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,,04/07/2024,Central Air,Baseboard,Oil,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/11D2CBB218908664E063D501100AB9CE/HD_1708456162574_170625667_1.JPEG,170625667,12  Hillcrest Dr.,Woodbridge,ACTV,04/02/2024,CO,,2028,2028,6,3,2/1,"2 Car Garage, Attached Garage",2024,48,"Club House, Exercise Room/Health Club, Pool",0,,624995,0,residential,,Energy Star Rated,447,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Health Club, Park, Public Rec Facilities",No,No,Not Applicable,04/02/2024,Central Air,Hot Air,Natural Gas,Per Board of Ed,Patio,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/12411E95B0676A10E063D501100A2AC8/P_1708957798781_170626745_1.JPEG,170626745,"100  Pequot Ave. , Unit# 4021",New London,ACTV,02/26/2024,CO,,350,350,1,0,1/1,"0 Car Garage, None",1988,42,"Club House, Park",7000,,20000,269,N/A,,,2270,Yes,Annually,No,New London,Per Board of Ed,"Medical Facilities, Park, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,Yes,"Ocean Frontage, Dock or Mooring, View",,None,Other,,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/11C2AC2E1204B397E063D501100A557D/HD_1708389648546_170624639_1.JPEG,170624639,"3000  Dover Ct. , Unit# 3000",Windsor,ACTV,03/04/2024,CO,,1276,1276,5,2,1/1,"1 Car Garage, 2 Total Spaces, Attached Garage",1985,37,,105280,,249900,3537,RES,,,321,Yes,Monthly,No,Windsor,Oliver Ellsworth,"Health Club, Library, Medical Facilities, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0DFEAF6F604833E9E063D501100A0A34/HD_1704288896160_170615558_1.JPEG,170615558,"9  Miranda Ln. , Unit# 9",Stratford,NEW - UA,04/01/2024,CO,,1406,1406,6,3,2/1,"1 Car Garage, Attached Garage",2003,96,,116480,,273000,4682,res,,,350,Yes,Monthly,Yes,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1179AB5AD434407FE063D501100A4CA9/HD_1708092295368_170624807_1.JPEG,170624807,"91  Riverview Rd. , Unit# 5D",East Lyme,ACTV,03/18/2024,CO,,1506,1506,5,2,2/1,"1 Car Garage, Carport",1970,53,"Guest Parking, Pool",130410,,315000,3245,R20,,Thermopane Windows,320,Yes,Monthly,No,East Lyme,Per Board of Ed,"Golf Course, Health Club, Lake, Library, Medical Facilities, Public Transportation, Shopping/Mall",Yes,No,Walk to Water,,Central Air,Hot Air,Electric,,"Balcony, Sidewalk, Patio",Per Board of Ed,"Pool House, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/14349167F4CE3483E063D501100A38A1/HD_1711111809502_DSC00013.JPEG,170625395,"654  Laurel St. , Unit# 13",East Haven,NEW,03/31/2024,CO,,1814,1346,8,3,1/1,"2 Car Garage, 2 Total Spaces, Attached Garage, Off Street Parking",1993,9,,160650,,347500,5012,PDD,,,200,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Medical Facilities, Public Transportation",No,No,,,Central Air,Hot Air,Natural Gas,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/10E76156B5A51A8CE0631401100A3185/HD_1707436996192_170615126_1.JPEG,170615126,"160  Park St. , Unit# 303",New Canaan,ACTV,01/02/2024,CO,,1240,1240,4,2,2/0,"2 Car Garage, Parking Garage, Assigned Parking, Security",2020,97,"Club House, Elevator, Exercise Room/Health Club, Guest Parking, Playground/Tot Lot",800380,,1465000,15159,APT,,"Programmable Thermostat, Thermopane Windows",1089,Yes,Monthly,No,New Canaan,South,"Health Club, Library, Paddle Tennis, Park, Public Pool, Public Rec Facilities, Public Transportation, Tennis Courts",No,No,Not Applicable,,"Central Air, Zoned","Gas on Gas, Zoned",Natural Gas,,"Balcony, French Doors, Garden Area, Grill, Lighting, Patio, Sidewalk, Terrace",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/1449F2FDC4DE16FCE063D501100A515E/HD_1711185560379_1711031879647_3916__1_.JPEG,170625013,"617  Cherokee Ln. , Unit# B",Stratford,ACTV,03/21/2024,CO,,1438,1438,4,3,2/1,"1 Car Garage, Attached Garage",1974,37,"Bocci Court, Club House, Gardening Area, Paddle Tennis, Pool, Tennis Courts",177940,,479000,7153,G-4,,,516,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Golf Course, Lake, Park, Shopping/Mall",Yes,No,,02/16/2024,Central Air,Hot Air,Gas In Street,,"Deck, Covered Deck",,,,
https://smartmls-assets.cdn-connectmls.com/pics/13E6EF714169C967E0631401100A6150/HD_1710771417557_1HarbourVlg.JPEG,170625172,"1  Harbour Vlg. , Unit# D",Branford,ACTV,02/21/2024,CO,,1266,1266,4,2,2/0,"1 Car Garage, Detached Garage",1971,47,"Club House, Exercise Room/Health Club, Guest Parking, Pool",179600,,449000,5368,R3,,,614,Yes,Monthly,No,Branford,Per Board of Ed,"Library, Park, Public Transportation",Yes,Yes,"Beach, L. I. Sound Frontage, Water Community",,Central Air,"Baseboard, Radiant, Zoned",Electric,,Deck,Francis Walsh,"Heated, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/0F1103F79A4A3DA7E063D501100AF27A/HD_1705418782194_170618442_1.JPEG,170618442,"4  Brandon Ln. , Unit# 4",Stonington,ACTV,01/16/2024,CO,,2418,2418,7,2,2/1,"2 Car Garage, 4 Total Spaces, Attached Garage",1987,83,"Club House, Pool, Tennis Courts",354300,,550000,6555,RM-20,,,625,Yes,Monthly,No,Stonington,Deans Mill,,No,No,Not Applicable,,Central Air,Heat Pump,Oil,Mystic,"Deck, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/13960D7A41B5020AE063D501100A57FC/HD_1710424480950_875_Boston_Post_Rd_Unit__3___39.JPEG,24000278,"875  Boston Post Rd. , Unit# Unit #3",Madison,ACTV,03/14/2024,CO,,1513,1513,4,2,2/1,"2 Car Garage, Detached Garage",1900,26,,436100,,879000,13070,D,,,250,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Library, Medical Facilities, Park, Playground/Tot Lot, Private School(s), Public Transportation",No,No,Walk to Water,,Central Air,Hot Air,Natural Gas,Per Board of Ed,"Sidewalk, Deck, Lighting, French Doors, Patio",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/10072BBCA971560CE0631401100A3CAE/HD_1706543329526_170620560_1.JPEG,170620560,"115  Short Beach Rd. , Unit# 210",Stratford,ACTV,03/25/2024,CO,,624,624,3,1,1/0,"0 Car Garage, Carport, Parking Lot",1984,70,,70070,,199900,2817,F-18,,,380,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,Golf Course,No,No,"Access, Beach Rights, View, Walk to Water",03/25/2024,"Ceiling Fans, Wall Unit",Baseboard,Electric,,Balcony,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/111118966A867723E063D501100ADC21/HD_1707622116954_170623853_1.JPEG,170623853,"218  Boulder Dr. , Unit# 218",Bristol,ACTV,02/10/2024,CO,,1940,1940,5,2,2/1,"2 Car Garage, Attached Garage, Paved",2023,58,Guest Parking,0,,419900,0,OSD,,"Programmable Thermostat, Ridge Vents",310,Yes,Monthly,No,Bristol Central,South Side,"Golf Course, Health Club, Lake, Park, Playground/Tot Lot, Public Pool, Public Rec Facilities, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Propane,,"Deck, Gutters, Lighting, Patio, Sidewalk, Underground Utilities",,,,
https://smartmls-assets.cdn-connectmls.com/pics/11E8512740EFE45BE0631401100A754A/HD_1708544466684_170625109_1.JPEG,170625109,"221  Still Water Cir. , Unit# 221",Brookfield,ACTV - HUB,03/28/2024,CO,,1741,1741,5,2,2/0,"2 Car Garage, 2 Total Spaces, Under House Garage, Driveway, Paved",2013,47,"Club House, Elevator, Exercise Room/Health Club, Gardening Area, Guest Parking, Pool",274830,,547000,7382,TCD,"32' Minimum Door Widths, 60' Turning Radius, Hallways 36+ Inches Wide, Handicap Parking",,494,Yes,Monthly,No,Brookfield,Candlewood Lake Elementary,"Golf Course, Health Club, Lake, Library, Paddle Tennis, Park, Playground/Tot Lot, Tennis Courts",Yes,No,"River, View",03/18/2024,"Ceiling Fans, Central Air","Hot Air, Hot Water, Zoned",Natural Gas,Per Board of Ed,"Covered Deck, Deck, French Doors, Gazebo",Whisconier,"In Ground Pool, Heated, Power Lift, Gunite",685,
https://smartmls-assets.cdn-connectmls.com/pics/11E8512740EFE45BE0631401100A754A/HD_1708538150558_170624511_1.JPEG,170624511,54  Popieluszko Ct.,Hartford,ACTV,02/25/2024,CO,,2288,1668,8,3,2/1,"2 Car Garage, Detached Garage",2012,43,,69494,,259900,4792,MX-1,,,250,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Public Transportation, Shopping/Mall, Walk to Bus Lines",No,No,,,Central Air,Gas on Gas,,Per Board of Ed,,Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/1444A9871FD8F915E063D501100A2955/HD_1711131262710_90A_Front_Photo.JPEG,24005115,"90  Heritage Vlg. , Unit# A",Southbury,NEW,04/02/2024,CO,,1432,1432,4,2,2/0,"1 Car Garage, Detached Garage",1968,7,"Basketball Court, Bocci Court, Club House, Exercise Room/Health Club, Pool, Security Services, Tennis Courts",178080,,439000,4007,Res,,"Programmable Thermostat, Thermopane Windows",723,Yes,Monthly,No,Regional District 15,Per Board of Ed,"Golf Course, Library, Medical Facilities, Park, Playground/Tot Lot, Public Pool, Putting Green, Tennis Courts",Yes,No,,,Central Air,"Heat Pump, Zoned",Electric,,Deck,Per Board of Ed,"Heated, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/141FE0F81FB285B9E063D501100A8769/HD_1711025566070_134_Heritage_Village_3.JPEG,24005127,"134  Heritage Vlg. , Unit# B",Southbury,ACTV,04/05/2024,CO,,1398,1398,4,2,2/0,"1 Car Garage, Detached Garage",1969,19,"Bocci Court, Club House, Exercise Room/Health Club, Gardening Area, Golf Course, Pool, Tennis Courts",220020,,382500,4950,Residential,32' Minimum Door Widths,,719,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Park, Shopping/Mall",Yes,No,,04/05/2024,Heat Pump,Heat Pump,Electric,,"Gutters, Lighting, Patio",,"Heated, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/155F3C9629DE3B59E0631401100AFA99/HD_1712356271999_18_web_or_mls_97_99_church_st.JPEG,24008594,"97-99  Church St. , Unit# 97-1",Plainfield,NEW,04/05/2024,CO,,1058,1058,6,2,1/1,"0 Car Garage, None",1876,4,,136590,,239000,2839,RA19,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Wall Unit,"Baseboard, Wall Unit",Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/142F822C90E20981E063D501100AE2CE/HD_1711058317024_CV_Clubhouse_Front__2_.JPEG,24005290,"172  Remy Ct. , Unit# 172",Shelton,ACTV,03/23/2024,CO,,3058,2029,5,2,2/1,"2 Car Garage, 2 Total Spaces, Attached Garage, Driveway",2007,17,"Club House, Exercise Room/Health Club, Guest Parking, Park, Playground/Tot Lot, Pool",281680,,597000,4921,PDD,,"Programmable Thermostat, Thermopane Windows",435,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Medical Facilities, Park, Playground/Tot Lot, Public Rec Facilities",Yes,No,,,Central Air,"Hot Air, Zoned",Natural Gas,Per Board of Ed,"Gazebo, Deck, Gutters, Underground Sprinkler, Patio",Per Board of Ed,"Heated, Pool House, Safety Fence, Vinyl, In Ground Pool",,
